zzzzzzzzzzzzbd,1,15
zzzzzzzzzzzzbe,8,19
zzzzzzzzzzzzbf,5,13
zzzzzzzzzzzzbg,7,30
zzzzzzzzzzzzbh,2,35
zzzzzzzzzzzzbi,2,33
zzzzzzzzzzzzbj,2,4
zzzzzzzzzzzzbk,3,18
zzzzzzzzzzzzbl,6,25
zzzzzzzzzzzzbm,1,45
zzzzzzzzzzzzbn,6,35
zzzzzzzzzzzzbo,6,33
zzzzzzzzzzzzbp,0,47
zzzzzzzzzzzzbq,2,48
zzzzzzzzzzzzbr,3,16
zzzzzzzzzzzzbs,6,32
zzzzzzzzzzzzbt,5,23
zzzzzzzzzzzzbu,6,8
zzzzzzzzzzzzbv,1,16
zzzzzzzzzzzzbw,3,35
zzzzzzzzzzzzbx,6,0
zzzzzzzzzzzzby,5,31
zzzzzzzzzzzzbz,8,17
zzzzzzzzzzzzca,5,2
zzzzzzzzzzzzcb,1,23
zzzzzzzzzzzzcc,1,15
zzzzzzzzzzzzcd,7,23
zzzzzzzzzzzzce,9,28
zzzzzzzzzzzzcf,9,11
zzzzzzzzzzzzcg,9,44
zzzzzzzzzzzzch,8,35
zzzzzzzzzzzzci,5,10
zzzzzzzzzzzzcj,0,9
zzzzzzzzzzzzck,9,33
zzzzzzzzzzzzcl,2,23
zzzzzzzzzzzzcm,6,30
zzzzzzzzzzzzcn,7,44
zzzzzzzzzzzzco,5,14
zzzzzzzzzzzzcp,1,6
zzzzzzzzzzzzcq,1,35
zzzzzzzzzzzzcr,1,30
zzzzzzzzzzzzcs,1,24
zzzzzzzzzzzzct,8,24
zzzzzzzzzzzzcu,9,25
zzzzzzzzzzzzcv,4,0
zzzzzzzzzzzzcw,2,43
zzzzzzzzzzzzcx,0,7
zzzzzzzzzzzzcy,6,6
zzzzzzzzzzzzcz,7,30
zzzzzzzzzzzzda,3,45
zzzzzzzzzzzzdb,4,16
zzzzzzzzzzzzdc,2,43
zzzzzzzzzzzzdd,1,43
zzzzzzzzzzzzde,9,16
zzzzzzzzzzzzdf,5,21
zzzzzzzzzzzzdg,1,28
zzzzzzzzzzzzdh,4,23
zzzzzzzzzzzzdi,5,1
zzzzzzzzzzzzdj,5,13
zzzzzzzzzzzzdk,1,47
zzzzzzzzzzzzdl,4,6
zzzzzzzzzzzzdm,2,14
zzzzzzzzzzzzdn,3,16
zzzzzzzzzzzzdo,0,23
zzzzzzzzzzzzdp,0,21
zzzzzzzzzzzzdq,8,46
zzzzzzzzzzzzdr,6,10
zzzzzzzzzzzzds,7,2
zzzzzzzzzzzzdt,1,29
zzzzzzzzzzzzdu,8,46
zzzzzzzzzzzzdv,7,8
zzzzzzzzzzzzdw,8,33
zzzzzzzzzzzzdx,9,24
zzzzzzzzzzzzdy,6,8
zzzzzzzzzzzzdz,2,37
zzzzzzzzzzzzea,6,12
zzzzzzzzzzzzeb,5,39
zzzzzzzzzzzzec,1,17
zzzzzzzzzzzzed,4,30
zzzzzzzzzzzzee,9,41
zzzzzzzzzzzzef,3,22
zzzzzzzzzzzzeg,0,49
zzzzzzzzzzzzeh,7,25
zzzzzzzzzzzzei,3,36
zzzzzzzzzzzzej,1,2
zzzzzzzzzzzzek,7,38
zzzzzzzzzzzzel,5,31
zzzzzzzzzzzzem,9,6
zzzzzzzzzzzzen,5,24
zzzzzzzzzzzzeo,5,13
zzzzzzzzzzzzep,4,35
zzzzzzzzzzzzeq,9,32
zzzzzzzzzzzzer,1,27
zzzzzzzzzzzzes,3,43
zzzzzzzzzzzzet,2,26
zzzzzzzzzzzzeu,0,42
zzzzzzzzzzzzev,1,7
zzzzzzzzzzzzew,6,34
zzzzzzzzzzzzex,3,27
zzzzzzzzzzzzey,4,32
zzzzzzzzzzzzez,5,27
zzzzzzzzzzzzfa,0,10
zzzzzzzzzzzzfb,6,43
zzzzzzzzzzzzfc,8,26
zzzzzzzzzzzzfd,0,7
zzzzzzzzzzzzfe,7,44
zzzzzzzzzzzzff,9,31
zzzzzzzzzzzzfg,3,39
zzzzzzzzzzzzfh,0,18
zzzzzzzzzzzzfi,0,13
zzzzzzzzzzzzfj,5,4
zzzzzzzzzzzzfk,3,49
zzzzzzzzzzzzfl,8,12
zzzzzzzzzzzzfm,3,46
zzzzzzzzzzzzfn,0,3
zzzzzzzzzzzzfo,4,24
zzzzzzzzzzzzfp,1,0
zzzzzzzzzzzzfq,1,17
zzzzzzzzzzzzfr,6,30
zzzzzzzzzzzzfs,8,7
zzzzzzzzzzzzft,8,11
zzzzzzzzzzzzfu,7,12
zzzzzzzzzzzzfv,1,25
zzzzzzzzzzzzfw,4,47
zzzzzzzzzzzzfx,0,18
zzzzzzzzzzzzfy,7,19
zzzzzzzzzzzzfz,1,36
zzzzzzzzzzzzga,6,28
zzzzzzzzzzzzgb,1,19
zzzzzzzzzzzzgc,0,7
zzzzzzzzzzzzgd,4,26
zzzzzzzzzzzzge,9,1
zzzzzzzzzzzzgf,4,12
zzzzzzzzzzzzgg,7,16
zzzzzzzzzzzzgh,0,42
zzzzzzzzzzzzgi,3,7
zzzzzzzzzzzzgj,7,14
zzzzzzzzzzzzgk,0,36
zzzzzzzzzzzzgl,1,32
zzzzzzzzzzzzgm,2,1
zzzzzzzzzzzzgn,7,39
zzzzzzzzzzzzgo,7,22
zzzzzzzzzzzzgp,0,24
zzzzzzzzzzzzgq,5,2
zzzzzzzzzzzzgr,0,41
zzzzzzzzzzzzgs,4,33
zzzzzzzzzzzzgt,6,34
zzzzzzzzzzzzgu,2,12
zzzzzzzzzzzzgv,9,34
zzzzzzzzzzzzgw,2,44
zzzzzzzzzzzzgx,4,0
zzzzzzzzzzzzgy,2,27
zzzzzzzzzzzzgz,5,22
zzzzzzzzzzzzha,1,41
zzzzzzzzzzzzhb,4,22
zzzzzzzzzzzzhc,4,37
zzzzzzzzzzzzhd,9,35
zzzzzzzzzzzzhe,3,12
zzzzzzzzzzzzhf,5,0
zzzzzzzzzzzzhg,4,49
zzzzzzzzzzzzhh,8,25
zzzzzzzzzzzzhi,3,36
zzzzzzzzzzzzhj,4,24
zzzzzzzzzzzzhk,3,12
zzzzzzzzzzzzhl,3,33
zzzzzzzzzzzzhm,7,13
zzzzzzzzzzzzhn,9,29
zzzzzzzzzzzzho,4,27
zzzzzzzzzzzzhp,8,26
zzzzzzzzzzzzhq,0,18
zzzzzzzzzzzzhr,2,42
zzzzzzzzzzzzhs,5,36
zzzzzzzzzzzzht,9,41
zzzzzzzzzzzzhu,7,11
zzzzzzzzzzzzhv,3,43
zzzzzzzzzzzzhw,0,42
zzzzzzzzzzzzhx,9,14
zzzzzzzzzzzzhy,0,49
zzzzzzzzzzzzhz,8,37
zzzzzzzzzzzzia,4,33
zzzzzzzzzzzzib,5,32
zzzzzzzzzzzzic,3,41
zzzzzzzzzzzzid,5,32
zzzzzzzzzzzzie,2,21
zzzzzzzzzzzzif,7,32
zzzzzzzzzzzzig,9,24
zzzzzzzzzzzzih,2,29
zzzzzzzzzzzzii,0,24
zzzzzzzzzzzzij,2,7
zzzzzzzzzzzzik,8,22
zzzzzzzzzzzzil,2,35
zzzzzzzzzzzzim,9,21
zzzzzzzzzzzzin,3,32
zzzzzzzzzzzzio,0,11
zzzzzzzzzzzzip,4,11
zzzzzzzzzzzziq,3,9
zzzzzzzzzzzzir,4,26
zzzzzzzzzzzzis,6,34
zzzzzzzzzzzzit,0,9
zzzzzzzzzzzziu,7,6
zzzzzzzzzzzziv,0,38
zzzzzzzzzzzziw,9,1
zzzzzzzzzzzzix,8,7
zzzzzzzzzzzziy,2,4
zzzzzzzzzzzziz,5,37
zzzzzzzzzzzzja,1,25
zzzzzzzzzzzzjb,2,42
zzzzzzzzzzzzjc,8,21
zzzzzzzzzzzzjd,8,35
zzzzzzzzzzzzje,5,39
zzzzzzzzzzzzjf,1,22
zzzzzzzzzzzzjg,0,49
zzzzzzzzzzzzjh,0,48
zzzzzzzzzzzzji,4,33
zzzzzzzzzzzzjj,6,12
zzzzzzzzzzzzjk,4,1
zzzzzzzzzzzzjl,8,18
zzzzzzzzzzzzjm,3,42
zzzzzzzzzzzzjn,9,14
zzzzzzzzzzzzjo,7,27
zzzzzzzzzzzzjp,8,31
zzzzzzzzzzzzjq,9,49
zzzzzzzzzzzzjr,4,14
zzzzzzzzzzzzjs,8,30
zzzzzzzzzzzzjt,1,39
zzzzzzzzzzzzju,8,46
zzzzzzzzzzzzjv,6,41
zzzzzzzzzzzzjw,5,10
zzzzzzzzzzzzjx,9,5
zzzzzzzzzzzzjy,2,8
zzzzzzzzzzzzjz,3,7
zzzzzzzzzzzzka,9,18
zzzzzzzzzzzzkb,1,48
zzzzzzzzzzzzkc,1,47
zzzzzzzzzzzzkd,2,32
zzzzzzzzzzzzke,2,48
zzzzzzzzzzzzkf,4,5
zzzzzzzzzzzzkg,1,27
zzzzzzzzzzzzkh,1,12
zzzzzzzzzzzzki,4,31
zzzzzzzzzzzzkj,3,31
zzzzzzzzzzzzkk,0,0
zzzzzzzzzzzzkl,3,29
zzzzzzzzzzzzkm,6,42
zzzzzzzzzzzzkn,4,37
zzzzzzzzzzzzko,2,33
zzzzzzzzzzzzkp,4,38
zzzzzzzzzzzzkq,7,40
zzzzzzzzzzzzkr,9,9
zzzzzzzzzzzzks,6,20
zzzzzzzzzzzzkt,6,3
zzzzzzzzzzzzku,3,32
zzzzzzzzzzzzkv,7,9
zzzzzzzzzzzzkw,6,23
zzzzzzzzzzzzkx,4,35
zzzzzzzzzzzzky,8,34
zzzzzzzzzzzzkz,8,35
zzzzzzzzzzzzla,9,20
zzzzzzzzzzzzlb,7,40
zzzzzzzzzzzzlc,0,4
zzzzzzzzzzzzld,8,39
zzzzzzzzzzzzle,7,17
zzzzzzzzzzzzlf,3,31
zzzzzzzzzzzzlg,1,8
zzzzzzzzzzzzlh,0,7
zzzzzzzzzzzzli,5,48
zzzzzzzzzzzzlj,8,5
zzzzzzzzzzzzlk,5,0
zzzzzzzzzzzzll,6,23
zzzzzzzzzzzzlm,2,7
zzzzzzzzzzzzln,3,38
zzzzzzzzzzzzlo,3,36
zzzzzzzzzzzzlp,6,24
zzzzzzzzzzzzlq,8,33
zzzzzzzzzzzzlr,0,25
zzzzzzzzzzzzls,6,35
zzzzzzzzzzzzlt,6,7
zzzzzzzzzzzzlu,1,1
zzzzzzzzzzzzlv,1,14
zzzzzzzzzzzzlw,8,48
zzzzzzzzzzzzlx,2,49
zzzzzzzzzzzzly,9,49
zzzzzzzzzzzzlz,9,10
zzzzzzzzzzzzma,6,5
zzzzzzzzzzzzmb,3,46
zzzzzzzzzzzzmc,6,0
zzzzzzzzzzzzmd,1,39
zzzzzzzzzzzzme,5,6
zzzzzzzzzzzzmf,3,12
zzzzzzzzzzzzmg,0,43
zzzzzzzzzzzzmh,1,33
zzzzzzzzzzzzmi,6,7
zzzzzzzzzzzzmj,2,49
zzzzzzzzzzzzmk,5,8
zzzzzzzzzzzzml,1,17
zzzzzzzzzzzzmm,4,27
zzzzzzzzzzzzmn,7,35
zzzzzzzzzzzzmo,8,35
zzzzzzzzzzzzmp,2,10
zzzzzzzzzzzzmq,4,18
zzzzzzzzzzzzmr,2,24
zzzzzzzzzzzzms,6,12
zzzzzzzzzzzzmt,1,25
zzzzzzzzzzzzmu,3,27
zzzzzzzzzzzzmv,4,35
zzzzzzzzzzzzmw,4,36
zzzzzzzzzzzzmx,2,19
zzzzzzzzzzzzmy,2,6
zzzzzzzzzzzzmz,0,43
zzzzzzzzzzzzna,1,39
zzzzzzzzzzzznb,0,18
zzzzzzzzzzzznc,0,11
zzzzzzzzzzzznd,9,3
zzzzzzzzzzzzne,2,39
zzzzzzzzzzzznf,8,9
zzzzzzzzzzzzng,6,43
zzzzzzzzzzzznh,6,41
zzzzzzzzzzzzni,3,31
zzzzzzzzzzzznj,0,33
zzzzzzzzzzzznk,9,47
zzzzzzzzzzzznl,9,23
zzzzzzzzzzzznm,8,8
zzzzzzzzzzzznn,1,48
zzzzzzzzzzzzno,1,11
zzzzzzzzzzzznp,8,40
zzzzzzzzzzzznq,6,40
zzzzzzzzzzzznr,1,15
zzzzzzzzzzzzns,2,34
zzzzzzzzzzzznt,8,12
zzzzzzzzzzzznu,0,28
zzzzzzzzzzzznv,8,29
zzzzzzzzzzzznw,0,17
zzzzzzzzzzzznx,0,48
zzzzzzzzzzzzny,0,44
zzzzzzzzzzzznz,4,20
zzzzzzzzzzzzoa,1,4
zzzzzzzzzzzzob,3,13
zzzzzzzzzzzzoc,4,43
zzzzzzzzzzzzod,9,47
zzzzzzzzzzzzoe,8,15
zzzzzzzzzzzzof,0,28
zzzzzzzzzzzzog,7,32
zzzzzzzzzzzzoh,8,42
zzzzzzzzzzzzoi,1,13
zzzzzzzzzzzzoj,3,32
zzzzzzzzzzzzok,3,46
zzzzzzzzzzzzol,3,19
zzzzzzzzzzzzom,1,46
zzzzzzzzzzzzon,5,30
zzzzzzzzzzzzoo,2,31
zzzzzzzzzzzzop,1,32
zzzzzzzzzzzzoq,7,8
zzzzzzzzzzzzor,1,19
zzzzzzzzzzzzos,6,10
zzzzzzzzzzzzot,5,6
zzzzzzzzzzzzou,1,41
zzzzzzzzzzzzov,6,22
zzzzzzzzzzzzow,4,18
zzzzzzzzzzzzox,5,28
zzzzzzzzzzzzoy,4,23
zzzzzzzzzzzzoz,9,45
zzzzzzzzzzzzpa,7,29
zzzzzzzzzzzzpb,3,15
zzzzzzzzzzzzpc,3,35
zzzzzzzzzzzzpd,6,11
zzzzzzzzzzzzpe,6,21
zzzzzzzzzzzzpf,8,13
zzzzzzzzzzzzpg,6,44
zzzzzzzzzzzzph,1,14
zzzzzzzzzzzzpi,1,49
zzzzzzzzzzzzpj,2,33
zzzzzzzzzzzzpk,2,39
zzzzzzzzzzzzpl,7,3
zzzzzzzzzzzzpm,2,16
zzzzzzzzzzzzpn,9,15
zzzzzzzzzzzzpo,9,33
zzzzzzzzzzzzpp,8,30
zzzzzzzzzzzzpq,5,23
zzzzzzzzzzzzpr,7,30
zzzzzzzzzzzzps,8,48
zzzzzzzzzzzzpt,9,20
zzzzzzzzzzzzpu,9,48
zzzzzzzzzzzzpv,0,30
zzzzzzzzzzzzpw,1,14
zzzzzzzzzzzzpx,8,34
zzzzzzzzzzzzpy,5,37
zzzzzzzzzzzzpz,9,9
zzzzzzzzzzzzqa,9,6
zzzzzzzzzzzzqb,8,0
zzzzzzzzzzzzqc,0,23
zzzzzzzzzzzzqd,4,33
zzzzzzzzzzzzqe,3,14
zzzzzzzzzzzzqf,9,20
zzzzzzzzzzzzqg,6,46
zzzzzzzzzzzzqh,1,3
zzzzzzzzzzzzqi,0,30
zzzzzzzzzzzzqj,7,18
zzzzzzzzzzzzqk,9,41
zzzzzzzzzzzzql,2,38
zzzzzzzzzzzzqm,5,21
zzzzzzzzzzzzqn,8,30
zzzzzzzzzzzzqo,4,33
zzzzzzzzzzzzqp,1,37
zzzzzzzzzzzzqq,9,14
zzzzzzzzzzzzqr,6,5
zzzzzzzzzzzzqs,1,2
zzzzzzzzzzzzqt,8,49
zzzzzzzzzzzzqu,9,23
zzzzzzzzzzzzqv,6,40
zzzzzzzzzzzzqw,0,16
zzzzzzzzzzzzqx,8,12
zzzzzzzzzzzzqy,8,34
zzzzzzzzzzzzqz,9,30
zzzzzzzzzzzzra,5,37
zzzzzzzzzzzzrb,7,38
zzzzzzzzzzzzrc,0,29
zzzzzzzzzzzzrd,3,12
zzzzzzzzzzzzre,5,4
zzzzzzzzzzzzrf,0,5
zzzzzzzzzzzzrg,9,41
zzzzzzzzzzzzrh,7,29
zzzzzzzzzzzzri,2,25
zzzzzzzzzzzzrj,1,17
zzzzzzzzzzzzrk,7,31
zzzzzzzzzzzzrl,5,48
zzzzzzzzzzzzrm,0,2
zzzzzzzzzzzzrn,7,44
zzzzzzzzzzzzro,2,12
zzzzzzzzzzzzrp,4,16
zzzzzzzzzzzzrq,3,33
zzzzzzzzzzzzrr,3,43
zzzzzzzzzzzzrs,5,31
zzzzzzzzzzzzrt,6,41
zzzzzzzzzzzzru,0,24
zzzzzzzzzzzzrv,6,16
zzzzzzzzzzzzrw,1,26
zzzzzzzzzzzzrx,9,4
zzzzzzzzzzzzry,9,20
zzzzzzzzzzzzrz,3,23
zzzzzzzzzzzzsa,2,0
zzzzzzzzzzzzsb,0,40
zzzzzzzzzzzzsc,4,30
zzzzzzzzzzzzsd,0,25
zzzzzzzzzzzzse,4,12
zzzzzzzzzzzzsf,1,29
zzzzzzzzzzzzsg,1,42
zzzzzzzzzzzzsh,8,13
zzzzzzzzzzzzsi,8,31
zzzzzzzzzzzzsj,0,47
zzzzzzzzzzzzsk,1,10
zzzzzzzzzzzzsl,2,31
zzzzzzzzzzzzsm,0,41
zzzzzzzzzzzzsn,8,11
zzzzzzzzzzzzso,4,2
zzzzzzzzzzzzsp,3,26
zzzzzzzzzzzzsq,0,23
zzzzzzzzzzzzsr,1,30
zzzzzzzzzzzzss,8,41
zzzzzzzzzzzzst,7,20
zzzzzzzzzzzzsu,1,8
zzzzzzzzzzzzsv,5,17
zzzzzzzzzzzzsw,5,17
zzzzzzzzzzzzsx,6,25
zzzzzzzzzzzzsy,4,14
zzzzzzzzzzzzsz,3,11
zzzzzzzzzzzzta,5,42
zzzzzzzzzzzztb,2,17
zzzzzzzzzzzztc,5,31
zzzzzzzzzzzztd,3,0
zzzzzzzzzzzzte,8,19
zzzzzzzzzzzztf,7,25
zzzzzzzzzzzztg,9,19
zzzzzzzzzzzzth,1,29
zzzzzzzzzzzzti,3,21
zzzzzzzzzzzztj,6,45
zzzzzzzzzzzztk,9,10
zzzzzzzzzzzztl,7,13
zzzzzzzzzzzztm,7,27
zzzzzzzzzzzztn,5,4
zzzzzzzzzzzzto,3,1
zzzzzzzzzzzztp,4,3
zzzzzzzzzzzztq,1,49
zzzzzzzzzzzztr,2,46
zzzzzzzzzzzzts,7,34
zzzzzzzzzzzztt,4,0
zzzzzzzzzzzztu,0,48
zzzzzzzzzzzztv,2,38
zzzzzzzzzzzztw,3,46
zzzzzzzzzzzztx,6,27
zzzzzzzzzzzzty,2,16
zzzzzzzzzzzztz,4,12
zzzzzzzzzzzzua,2,18
zzzzzzzzzzzzub,0,17
zzzzzzzzzzzzuc,6,48
zzzzzzzzzzzzud,1,37
zzzzzzzzzzzzue,9,6
zzzzzzzzzzzzuf,4,9
zzzzzzzzzzzzug,5,43
zzzzzzzzzzzzuh,0,21
zzzzzzzzzzzzui,0,23
zzzzzzzzzzzzuj,1,1
zzzzzzzzzzzzuk,7,26
zzzzzzzzzzzzul,8,48
zzzzzzzzzzzzum,4,6
zzzzzzzzzzzzun,9,27
zzzzzzzzzzzzuo,4,42
zzzzzzzzzzzzup,7,35
zzzzzzzzzzzzuq,4,32
zzzzzzzzzzzzur,4,26
zzzzzzzzzzzzus,5,3
zzzzzzzzzzzzut,3,44
zzzzzzzzzzzzuu,1,31
zzzzzzzzzzzzuv,7,23
zzzzzzzzzzzzuw,1,40
zzzzzzzzzzzzux,2,25
zzzzzzzzzzzzuy,3,8
zzzzzzzzzzzzuz,9,18
zzzzzzzzzzzzva,4,45
zzzzzzzzzzzzvb,9,35
zzzzzzzzzzzzvc,6,18
zzzzzzzzzzzzvd,2,12
zzzzzzzzzzzzve,3,17
zzzzzzzzzzzzvf,2,39
zzzzzzzzzzzzvg,3,20
zzzzzzzzzzzzvh,8,41
zzzzzzzzzzzzvi,0,3
zzzzzzzzzzzzvj,4,3
zzzzzzzzzzzzvk,2,11
zzzzzzzzzzzzvl,6,20
zzzzzzzzzzzzvm,2,45
zzzzzzzzzzzzvn,7,29
zzzzzzzzzzzzvo,8,3
zzzzzzzzzzzzvp,6,10
zzzzzzzzzzzzvq,3,43
zzzzzzzzzzzzvr,9,43
zzzzzzzzzzzzvs,9,19
zzzzzzzzzzzzvt,1,43
zzzzzzzzzzzzvu,5,40
zzzzzzzzzzzzvv,0,15
zzzzzzzzzzzzvw,2,35
zzzzzzzzzzzzvx,0,30
zzzzzzzzzzzzvy,0,19
zzzzzzzzzzzzvz,2,6
zzzzzzzzzzzzwa,7,16
zzzzzzzzzzzzwb,5,43
zzzzzzzzzzzzwc,5,13
zzzzzzzzzzzzwd,6,32
zzzzzzzzzzzzwe,7,26
zzzzzzzzzzzzwf,1,17
zzzzzzzzzzzzwg,7,6
zzzzzzzzzzzzwh,4,45
zzzzzzzzzzzzwi,5,15
zzzzzzzzzzzzwj,0,9
zzzzzzzzzzzzwk,7,48
zzzzzzzzzzzzwl,1,30
zzzzzzzzzzzzwm,8,0
zzzzzzzzzzzzwn,2,3
zzzzzzzzzzzzwo,0,34
zzzzzzzzzzzzwp,9,30
zzzzzzzzzzzzwq,2,22
zzzzzzzzzzzzwr,8,9
zzzzzzzzzzzzws,9,23
zzzzzzzzzzzzwt,5,45
zzzzzzzzzzzzwu,8,37
zzzzzzzzzzzzwv,1,34
zzzzzzzzzzzzww,6,22
zzzzzzzzzzzzwx,7,16
zzzzzzzzzzzzwy,8,11
zzzzzzzzzzzzwz,1,35
zzzzzzzzzzzzxa,7,0
zzzzzzzzzzzzxb,3,26
zzzzzzzzzzzzxc,0,26
zzzzzzzzzzzzxd,7,27
zzzzzzzzzzzzxe,2,9
zzzzzzzzzzzzxf,1,29
zzzzzzzzzzzzxg,6,16
zzzzzzzzzzzzxh,4,30
zzzzzzzzzzzzxi,9,10
zzzzzzzzzzzzxj,7,27
zzzzzzzzzzzzxk,8,40
zzzzzzzzzzzzxl,2,1
zzzzzzzzzzzzxm,8,18
zzzzzzzzzzzzxn,8,2
zzzzzzzzzzzzxo,7,19
zzzzzzzzzzzzxp,5,5
zzzzzzzzzzzzxq,4,49
zzzzzzzzzzzzxr,3,9
zzzzzzzzzzzzxs,9,12
zzzzzzzzzzzzxt,4,2
zzzzzzzzzzzzxu,9,25
zzzzzzzzzzzzxv,4,16
zzzzzzzzzzzzxw,8,31
zzzzzzzzzzzzxx,1,17
zzzzzzzzzzzzxy,0,12
zzzzzzzzzzzzxz,1,45
zzzzzzzzzzzzya,4,20
zzzzzzzzzzzzyb,7,8
zzzzzzzzzzzzyc,2,33
zzzzzzzzzzzzyd,6,24
zzzzzzzzzzzzye,6,42
zzzzzzzzzzzzyf,7,30
zzzzzzzzzzzzyg,6,9
zzzzzzzzzzzzyh,1,47
zzzzzzzzzzzzyi,5,27
zzzzzzzzzzzzyj,0,34
zzzzzzzzzzzzyk,9,26
zzzzzzzzzzzzyl,2,0
zzzzzzzzzzzzym,1,43
zzzzzzzzzzzzyn,1,39
zzzzzzzzzzzzyo,0,49
zzzzzzzzzzzzyp,5,9
zzzzzzzzzzzzyq,2,41
zzzzzzzzzzzzyr,0,47
zzzzzzzzzzzzys,3,14
zzzzzzzzzzzzyt,2,28
zzzzzzzzzzzzyu,4,2
zzzzzzzzzzzzyv,7,26
zzzzzzzzzzzzyw,1,30
zzzzzzzzzzzzyx,1,13
zzzzzzzzzzzzyy,5,30
zzzzzzzzzzzzyz,2,42
zzzzzzzzzzzzza,8,4
zzzzzzzzzzzzzb,2,16
zzzzzzzzzzzzzc,8,5
zzzzzzzzzzzzzd,2,43
zzzzzzzzzzzzze,5,42
zzzzzzzzzzzzzf,3,16
zzzzzzzzzzzzzg,1,31
zzzzzzzzzzzzzh,0,24
zzzzzzzzzzzzzi,9,1
zzzzzzzzzzzzzj,1,18
zzzzzzzzzzzzzk,2,12
zzzzzzzzzzzzzl,4,46
zzzzzzzzzzzzzm,4,34
zzzzzzzzzzzzzn,0,41
zzzzzzzzzzzzzo,0,15
zzzzzzzzzzzzzp,5,13
zzzzzzzzzzzzzq,0,9
zzzzzzzzzzzzzr,7,20
zzzzzzzzzzzzzs,8,7
zzzzzzzzzzzzzt,8,25
zzzzzzzzzzzzzu,6,9
zzzzzzzzzzzzzv,3,31
zzzzzzzzzzzzzw,5,0
zzzzzzzzzzzzzx,0,29
zzzzzzzzzzzzzy,4,31
zzzzzzzzzzzzzz,5,47
zzzzzzzzzzzzzaa,0,30
zzzzzzzzzzzzzab,3,1
zzzzzzzzzzzzzac,6,22
zzzzzzzzzzzzzad,7,17
zzzzzzzzzzzzzae,1,25
zzzzzzzzzzzzzaf,0,20
zzzzzzzzzzzzzag,8,41
zzzzzzzzzzzzzah,6,11
zzzzzzzzzzzzzai,7,46
zzzzzzzzzzzzzaj,4,48
zzzzzzzzzzzzzak,4,35
zzzzzzzzzzzzzal,3,41
zzzzzzzzzzzzzam,4,30
zzzzzzzzzzzzzan,6,0
zzzzzzzzzzzzzao,5,32
zzzzzzzzzzzzzap,8,22
zzzzzzzzzzzzzaq,3,35
zzzzzzzzzzzzzar,2,11
zzzzzzzzzzzzzas,2,21
zzzzzzzzzzzzzat,7,38
zzzzzzzzzzzzzau,8,40
zzzzzzzzzzzzzav,2,22
zzzzzzzzzzzzzaw,5,26
zzzzzzzzzzzzzax,2,19
zzzzzzzzzzzzzay,5,9
zzzzzzzzzzzzzaz,8,20
zzzzzzzzzzzzzba,3,11
zzzzzzzzzzzzzbb,3,14
zzzzzzzzzzzzzbc,0,38
zzzzzzzzzzzzzbd,2,47
zzzzzzzzzzzzzbe,1,19
zzzzzzzzzzzzzbf,7,27
zzzzzzzzzzzzzbg,4,43
zzzzzzzzzzzzzbh,9,49
zzzzzzzzzzzzzbi,3,48
zzzzzzzzzzzzzbj,8,31
zzzzzzzzzzzzzbk,1,6
zzzzzzzzzzzzzbl,1,21
zzzzzzzzzzzzzbm,9,12
zzzzzzzzzzzzzbn,5,13
zzzzzzzzzzzzzbo,0,18
zzzzzzzzzzzzzbp,8,48
zzzzzzzzzzzzzbq,3,13
zzzzzzzzzzzzzbr,4,11
zzzzzzzzzzzzzbs,5,48
zzzzzzzzzzzzzbt,4,16
zzzzzzzzzzzzzbu,5,9
zzzzzzzzzzzzzbv,4,8
zzzzzzzzzzzzzbw,9,36
zzzzzzzzzzzzzbx,0,39
zzzzzzzzzzzzzby,8,1
zzzzzzzzzzzzzbz,0,29
zzzzzzzzzzzzzca,6,39
zzzzzzzzzzzzzcb,6,47
zzzzzzzzzzzzzcc,5,7
zzzzzzzzzzzzzcd,7,14
zzzzzzzzzzzzzce,8,48
zzzzzzzzzzzzzcf,4,42
zzzzzzzzzzzzzcg,3,16
zzzzzzzzzzzzzch,2,32
zzzzzzzzzzzzzci,5,44
zzzzzzzzzzzzzcj,0,34
zzzzzzzzzzzzzck,0,14
zzzzzzzzzzzzzcl,3,19
zzzzzzzzzzzzzcm,3,30
zzzzzzzzzzzzzcn,1,48
zzzzzzzzzzzzzco,7,8
zzzzzzzzzzzzzcp,6,31
zzzzzzzzzzzzzcq,4,0
zzzzzzzzzzzzzcr,1,43
zzzzzzzzzzzzzcs,0,17
zzzzzzzzzzzzzct,4,40
zzzzzzzzzzzzzcu,3,31
zzzzzzzzzzzzzcv,6,46
zzzzzzzzzzzzzcw,6,47
zzzzzzzzzzzzzcx,0,7
zzzzzzzzzzzzzcy,8,44
zzzzzzzzzzzzzcz,5,36
zzzzzzzzzzzzzda,8,40
zzzzzzzzzzzzzdb,1,12
zzzzzzzzzzzzzdc,2,47
zzzzzzzzzzzzzdd,3,18
zzzzzzzzzzzzzde,6,19
zzzzzzzzzzzzzdf,2,15
zzzzzzzzzzzzzdg,0,26
zzzzzzzzzzzzzdh,8,36
zzzzzzzzzzzzzdi,9,34
zzzzzzzzzzzzzdj,2,47
zzzzzzzzzzzzzdk,2,10
zzzzzzzzzzzzzdl,8,36
zzzzzzzzzzzzzdm,7,24
zzzzzzzzzzzzzdn,7,6
zzzzzzzzzzzzzdo,9,4
zzzzzzzzzzzzzdp,6,49
zzzzzzzzzzzzzdq,5,5
zzzzzzzzzzzzzdr,7,28
